Date,PriceValue,key,ShillerPERatio,Earnings,TreasuryRate,Unemployment,CPI,USRealGDP,PriceDiff,ShillerPERatioDiff,EarningsDiff,TreasuryRateDiff,UnemploymentDiff,CPIDiff,USRealGDPDiff,MTrend
1954-01-01,25.46,1954-01,12.0,28.46,2.48,4.9,26.9,2.66,0.025372533225936467,0.25,0.005298481102084196,-0.10999999999999988,0.40000000000000036,0.0,0.0,Bullish
1954-02-01,26.02,1954-02,12.22,28.61,2.47,5.2,26.9,2.66,0.021995286724273422,0.22000000000000064,0.005270555165143964,-0.009999999999999787,0.2999999999999998,0.0,0.0,Bullish
1954-03-01,26.57,1954-03,12.42,28.76,2.37,5.7,26.9,2.65,0.021137586471944747,0.1999999999999993,0.005242922055225474,-0.10000000000000009,0.5,0.0,-0.00375939849624074,Bullish
1954-04-01,27.63,1954-04,12.91,29.13,2.29,5.9,26.8,2.65,0.03989461799021443,0.4900000000000002,0.012865090403337831,-0.08000000000000007,0.20000000000000018,-0.0037174721189590088,0.0,Bullish
1954-05-01,28.73,1954-05,13.31,29.28,2.37,5.9,26.9,2.65,0.03981179876945351,0.40000000000000036,0.005149330587023826,0.08000000000000007,0.0,0.003731343283581934,0.0,Bullish
1954-06-01,28.96,1954-06,13.36,29.55,2.38,5.6,26.9,2.65,0.00800556909154193,0.049999999999998934,0.009221311475409832,0.009999999999999787,-0.3000000000000007,0.0,0.0,Neutral
1954-07-01,30.13,1954-07,13.83,29.58,2.3,5.8,26.9,2.65,0.04040055248618768,0.47000000000000064,0.0010152284263957867,-0.08000000000000007,0.20000000000000018,0.0,0.0,Bullish
1954-08-01,30.73,1954-08,14.04,29.62,2.36,6.0,26.9,2.65,0.019913707268503167,0.20999999999999908,0.0013522650439488082,0.06000000000000005,0.20000000000000018,0.0,0.0,Bullish
1954-09-01,31.45,1954-09,14.36,29.77,2.38,6.1,26.8,2.68,0.023429873088187447,0.3200000000000003,0.0050641458474003365,0.020000000000000018,0.09999999999999964,-0.0037174721189590088,0.01132075471698113,Bullish
1954-10-01,32.18,1954-10,14.62,30.3,2.43,5.7,26.8,2.68,0.02321144674085862,0.2599999999999998,0.017803157541148806,0.050000000000000266,-0.39999999999999947,0.0,0.0,Bullish
1954-11-01,33.44,1954-11,15.12,30.83,2.48,5.3,26.8,2.68,0.03915475450590433,0.5,0.01749174917491736,0.04999999999999982,-0.40000000000000036,0.0,0.0,Bullish
1954-12-01,34.97,1954-12,15.79,31.47,2.51,5.0,26.7,2.74,0.04575358851674638,0.6699999999999999,0.020759000973078257,0.029999999999999805,-0.2999999999999998,-0.003731343283582156,0.02238805970149249,Bullish
1955-01-01,35.6,1955-01,15.99,32.19,2.61,4.9,26.7,2.74,0.018015441807263333,0.20000000000000107,0.022878932316491962,0.10000000000000009,-0.09999999999999964,0.0,0.0,Bullish
1955-02-01,36.79,1955-02,16.44,32.91,2.65,4.7,26.7,2.74,0.03342696629213471,0.45000000000000107,0.02236719478098781,0.040000000000000036,-0.20000000000000018,0.0,0.0,Bullish
1955-03-01,36.5,1955-03,16.22,33.63,2.68,4.6,26.7,2.82,-0.007882576787170414,-0.22000000000000242,0.021877848678213407,0.03000000000000025,-0.10000000000000053,0.0,0.029197080291970767,Bearish
1955-04-01,37.76,1955-04,16.69,34.62,2.75,4.7,26.7,2.82,0.034520547945205315,0.4700000000000024,0.02943800178412115,0.06999999999999984,0.10000000000000053,0.0,0.0,Bullish
1955-05-01,37.6,1955-05,16.52,35.6,2.76,4.3,26.7,2.82,-0.004237288135593098,-0.1700000000000017,0.028307336799537897,0.009999999999999787,-0.40000000000000036,0.0,0.0,Bearish
1955-06-01,39.78,1955-06,17.37,36.59,2.78,4.2,26.7,2.86,0.05797872340425525,0.8500000000000014,0.027808988764044917,0.020000000000000018,-0.09999999999999964,0.0,0.014184397163120588,Bullish
1955-07-01,42.69,1955-07,18.45,37.28,2.9,4.0,26.8,2.86,0.07315233785822017,1.0799999999999983,0.01885761136922648,0.1200000000000001,-0.20000000000000018,0.0037453183520599342,0.0,Bullish
1955-08-01,42.43,1955-08,18.22,38.11,2.97,4.2,26.8,2.86,-0.0060904193019442054,-0.23000000000000043,0.022263948497853958,0.07000000000000028,0.20000000000000018,0.0,0.0,Bearish
1955-09-01,44.34,1955-09,18.84,38.79,2.97,4.1,26.9,2.9,0.04501531934951686,0.620000000000001,0.01784308580425087,0.0,-0.10000000000000053,0.003731343283581934,0.013986013986013957,Bullish
1955-10-01,42.11,1955-10,17.77,39.47,2.88,4.3,26.9,2.9,-0.05029318899413626,-1.0700000000000003,0.017530291312193746,-0.0900000000000003,0.20000000000000018,0.0,0.0,Bearish
1955-11-01,44.95,1955-11,18.84,40.15,2.89,4.2,26.9,2.9,0.06744241272856821,1.0700000000000003,0.017228274638966257,0.010000000000000231,-0.09999999999999964,0.0,0.0,Bullish
1955-12-01,45.37,1955-12,18.94,40.98,2.96,4.2,26.8,2.92,0.009343715239154449,0.10000000000000142,0.020672478206724687,0.06999999999999984,0.0,-0.0037174721189590088,0.006896551724137945,Neutral
1956-01-01,44.15,1956-01,18.29,41.24,2.9,4.0,26.8,2.92,-0.0268900154286974,-0.6500000000000021,0.006344558321132343,-0.06000000000000005,-0.20000000000000018,0.0,0.0,Bearish
1956-02-01,44.43,1956-02,18.27,41.5,2.84,3.9,26.8,2.92,0.006342015855039573,-0.019999999999999574,0.006304558680892303,-0.06000000000000005,-0.10000000000000009,0.0,0.0,Neutral
1956-03-01,47.49,1956-03,19.37,41.77,2.96,4.2,26.8,2.91,0.06887238352464564,1.1000000000000014,0.006506024096385676,0.1200000000000001,0.30000000000000027,0.0,-0.003424657534246478,Bullish
1956-04-01,48.05,1956-04,19.37,41.28,3.18,4.0,26.9,2.91,0.011791956201305354,0.0,-0.011730907349772557,0.2200000000000002,-0.20000000000000018,0.003731343283581934,0.0,Neutral
1956-05-01,46.54,1956-05,18.54,40.79,3.07,4.3,27.0,2.91,-0.03142559833506764,-0.8300000000000018,-0.011870155038759767,-0.11000000000000032,0.2999999999999998,0.003717472118959231,0.0,Bearish
1956-06-01,46.27,1956-06,18.16,40.15,3.0,4.3,27.2,2.93,-0.0058014611087235934,-0.379999999999999,-0.015690120127482277,-0.06999999999999984,0.0,0.007407407407407307,0.0068728522336769515,Bearish
1956-07-01,48.78,1956-07,18.86,39.34,3.11,4.4,27.4,2.93,0.05424681218932359,0.6999999999999993,-0.0201743462017433,0.10999999999999988,0.10000000000000053,0.007352941176470562,0.0,Bullish
1956-08-01,48.49,1956-08,18.67,38.97,3.33,4.1,27.3,2.93,-0.0059450594505945364,-0.18999999999999773,-0.00940518556176928,0.2200000000000002,-0.3000000000000007,-0.0036496350364962904,0.0,Bearish
1956-09-01,46.84,1956-09,17.84,38.31,3.38,3.9,27.4,2.93,-0.034027634563827514,-0.8300000000000018,-0.016936104695919885,0.04999999999999982,-0.19999999999999973,0.00366300366300365,0.0,Bearish
1956-10-01,46.24,1956-10,17.42,37.98,3.34,3.9,27.5,2.93,-0.012809564474807855,-0.41999999999999815,-0.008613938919342368,-0.040000000000000036,0.0,0.0036496350364965124,0.0,Bearish
1956-11-01,45.76,1956-11,17.12,37.8,3.49,4.3,27.5,2.93,-0.01038062283737029,-0.3000000000000007,-0.004739336492890933,0.15000000000000036,0.3999999999999999,0.0,0.0,Bearish
1956-12-01,46.44,1956-12,17.2,37.48,3.59,4.2,27.6,2.98,0.014860139860139787,0.0799999999999983,-0.00846560846560851,0.09999999999999964,-0.09999999999999964,0.0036363636363636598,0.017064846416382284,Neutral
1957-01-01,45.43,1957-01,16.72,37.44,3.46,4.2,27.6,2.98,-0.02174849267872514,-0.4800000000000004,-0.0010672358591248265,-0.1299999999999999,0.0,0.0,0.0,Bearish
1957-02-01,43.47,1957-02,15.84,37.27,3.34,3.9,27.7,2.98,-0.04314329738058553,-0.879999999999999,-0.0045405982905981634,-0.1200000000000001,-0.30000000000000027,0.0036231884057971175,0.0,Bearish
1957-03-01,44.03,1957-03,15.9,37.1,3.41,3.7,27.8,2.99,0.012882447665056418,0.0600000000000005,-0.004561309364099819,0.07000000000000028,-0.19999999999999973,0.0036101083032491488,0.003355704697986628,Neutral
1957-04-01,45.05,1957-04,16.12,37.04,3.48,3.9,27.9,2.99,0.02316602316602312,0.22000000000000064,-0.0016172506738545422,0.06999999999999984,0.19999999999999973,0.003597122302158251,0.0,Bullish
1957-05-01,46.78,1957-05,16.6,36.98,3.6,4.1,28.0,2.99,0.03840177580466153,0.4800000000000004,-0.0016198704103672634,0.1200000000000001,0.19999999999999973,0.0035842293906811484,0.0,Bullish
1957-06-01,47.55,1957-06,16.73,36.92,3.8,4.3,28.1,2.99,0.01646002565198801,0.129999999999999,-0.0016224986479176362,0.19999999999999973,0.20000000000000018,0.0035714285714285587,0.0,Neutral
1957-07-01,48.51,1957-07,16.87,36.84,3.93,4.2,28.3,2.99,0.02018927444794949,0.14000000000000057,-0.0021668472372696757,0.13000000000000034,-0.09999999999999964,0.007117437722419906,0.0,Bullish
1957-08-01,45.84,1957-08,15.87,37.02,3.93,4.1,28.3,2.99,-0.055040197897340604,-1.0000000000000018,0.004885993485342022,0.0,-0.10000000000000053,0.0,0.0,Bearish
1957-09-01,43.98,1957-09,15.16,37.2,3.92,4.4,28.3,3.02,-0.040575916230366604,-0.7099999999999991,0.004862236628849326,-0.010000000000000231,0.3000000000000007,0.0,0.010033444816053505,Bearish
1957-10-01,41.24,1957-10,14.15,36.84,3.97,4.5,28.3,3.02,-0.0623010459299681,-1.0099999999999998,-0.009677419354838679,0.050000000000000266,0.09999999999999964,0.0,0.0,Bearish
1957-11-01,40.35,1957-11,13.74,36.35,3.72,5.1,28.4,3.02,-0.021580989330746814,-0.41000000000000014,-0.013300760043431059,-0.25,0.5999999999999996,0.0035335689045936647,0.0,Bearish
1957-12-01,40.33,1957-12,13.67,36.0,3.21,5.2,28.4,2.99,-0.0004956629491946751,-0.07000000000000028,-0.009628610729023435,-0.5100000000000002,0.10000000000000053,0.0,-0.009933774834437026,Bearish
1958-01-01,41.12,1958-01,13.79,34.93,3.09,5.8,28.6,2.99,0.019588395735184783,0.11999999999999922,-0.029722222222222205,-0.1200000000000001,0.5999999999999996,0.007042253521126751,0.0,Bullish
1958-02-01,41.26,1958-02,13.78,34.12,3.05,6.4,28.6,2.99,0.003404669260700377,-0.009999999999999787,-0.02318923561408537,-0.040000000000000036,0.6000000000000005,0.0,0.0,Neutral
1958-03-01,42.11,1958-03,13.93,33.07,2.98,6.7,28.8,2.91,0.02060106640814352,0.15000000000000036,-0.030773739742086637,-0.06999999999999984,0.2999999999999998,0.006993006993006867,-0.026755852842809347,Bullish
1958-04-01,42.34,1958-04,13.91,32.23,2.88,7.4,28.9,2.91,0.005461885537877187,-0.019999999999999574,-0.02540066525551865,-0.10000000000000009,0.7000000000000002,0.003472222222222099,0.0,Neutral
1958-05-01,43.7,1958-05,14.32,31.49,2.92,7.4,28.9,2.91,0.03212092583845072,0.41000000000000014,-0.0229599751784052,0.040000000000000036,0.0,0.0,0.0,Bullish
1958-06-01,44.75,1958-06,14.64,30.76,2.97,7.3,28.9,2.93,0.024027459954233388,0.3200000000000003,-0.02318196252778648,0.050000000000000266,-0.10000000000000053,0.0,0.0068728522336769515,Bullish
1958-07-01,45.98,1958-07,14.96,30.48,3.2,7.5,29.0,2.93,0.027486033519553033,0.3200000000000003,-0.009102730819245841,0.22999999999999998,0.20000000000000018,0.0034602076124568004,0.0,Bullish
1958-08-01,47.7,1958-08,15.54,30.41,3.54,7.4,28.9,2.93,0.03740756850804705,0.5799999999999983,-0.0022965879265092193,0.33999999999999986,-0.09999999999999964,-0.0034482758620689724,0.0,Bullish
1958-09-01,48.96,1958-09,15.93,30.23,3.76,7.1,28.9,3.0,0.026415094339622636,0.39000000000000057,-0.005919105557382398,0.21999999999999975,-0.3000000000000007,0.0,0.023890784982935065,Bullish
1958-10-01,50.95,1958-10,16.56,30.27,3.8,6.7,28.9,3.0,0.040645424836601274,0.629999999999999,0.0013231888852134333,0.040000000000000036,-0.39999999999999947,0.0,0.0,Bullish
1958-11-01,52.5,1958-11,16.99,30.2,3.74,6.2,29.0,3.0,0.0304219823356231,0.4299999999999997,-0.002312520647505756,-0.05999999999999961,-0.5,0.0034602076124568004,0.0,Bullish
1958-12-01,53.49,1958-12,17.36,30.34,3.86,6.2,28.9,3.07,0.018857142857142906,0.370000000000001,0.004635761589403931,0.11999999999999966,0.0,-0.0034482758620689724,0.023333333333333206,Bullish
1959-01-01,55.62,1959-01,17.98,31.0,4.02,6.0,29.0,3.07,0.03982052720134588,0.620000000000001,0.02175346077785112,0.1599999999999997,-0.20000000000000018,0.0034602076124568004,0.0,Bullish
1959-02-01,54.77,1959-02,17.76,31.88,3.96,5.9,28.9,3.07,-0.01528227256382586,-0.21999999999999886,0.028387096774193488,-0.05999999999999961,-0.09999999999999964,-0.0034482758620689724,0.0,Bearish
1959-03-01,56.16,1959-03,18.2,32.65,3.99,5.6,28.9,3.12,0.025378857038524716,0.4399999999999977,0.02415307402760347,0.03000000000000025,-0.3000000000000007,0.0,0.016286644951140072,Bullish
1959-04-01,57.1,1959-04,18.43,33.54,4.12,5.2,29.0,3.12,0.016737891737891752,0.23000000000000043,0.02725880551301696,0.1299999999999999,-0.39999999999999947,0.0034602076124568004,0.0,Neutral
1959-05-01,57.96,1959-05,18.69,34.56,4.31,5.1,29.0,3.12,0.015061295971978916,0.26000000000000156,0.030411449016100267,0.1899999999999995,-0.10000000000000053,0.0,0.0,Neutral
1959-06-01,57.46,1959-06,18.45,35.44,4.34,5.0,29.1,3.19,-0.008626639061421693,-0.240000000000002,0.0254629629629628,0.03000000000000025,-0.09999999999999964,0.0034482758620690834,0.022435897435897356,Bearish
1959-07-01,59.74,1959-07,19.09,35.43,4.4,5.1,29.2,3.19,0.03967977723633842,0.6400000000000006,-0.00028216704288930305,0.0600000000000005,0.09999999999999964,0.0034364261168384758,0.0,Bullish
1959-08-01,59.4,1959-08,18.96,35.53,4.43,5.2,29.2,3.19,-0.005691329092735287,-0.129999999999999,0.0028224668360146143,0.02999999999999936,0.10000000000000053,0.0,0.0,Bearish
1959-09-01,57.05,1959-09,18.12,35.51,4.68,5.5,29.3,3.2,-0.039562289562289576,-0.8399999999999999,-0.000562904587672497,0.25,0.2999999999999998,0.0034246575342467,0.0031347962382446415,Bearish
1959-10-01,57.0,1959-10,18.02,35.25,4.53,5.7,29.4,3.2,-0.0008764241893075564,-0.10000000000000142,-0.007321881160236465,-0.14999999999999947,0.20000000000000018,0.0034129692832762792,0.0,Bearish
1959-11-01,57.23,1959-11,18.07,35.12,4.53,5.8,29.4,3.2,0.00403508771929828,0.05000000000000071,-0.0036879432624113972,0.0,0.09999999999999964,0.0,0.0,Neutral
1959-12-01,59.06,1959-12,18.62,34.98,4.69,5.3,29.4,3.21,0.031976236239734446,0.5500000000000007,-0.003986332574031914,0.16000000000000014,-0.5,0.0,0.0031249999999998224,Bullish
1960-01-01,58.03,1960-01,18.34,35.1,4.72,5.2,29.3,3.21,-0.01743989163562476,-0.28000000000000114,0.0034305317324185847,0.02999999999999936,-0.09999999999999964,-0.00340136054421758,0.0,Bearish
1960-02-01,55.78,1960-02,17.55,34.98,4.49,4.8,29.4,3.21,-0.03877304842322937,-0.7899999999999991,-0.0034188034188035177,-0.22999999999999954,-0.40000000000000036,0.0034129692832762792,0.0,Bearish
1960-03-01,55.02,1960-03,17.29,34.98,4.25,5.4,29.4,3.28,-0.013624955181068432,-0.26000000000000156,0.0,-0.2400000000000002,0.6000000000000005,0.0,0.02180685358255441,Bearish
1960-04-01,55.73,1960-04,17.43,34.42,4.28,5.2,29.5,3.28,0.01290439840058144,0.14000000000000057,-0.016009148084619618,0.03000000000000025,-0.20000000000000018,0.003401360544217802,0.0,Neutral
1960-05-01,55.22,1960-05,17.26,33.97,4.35,5.1,29.5,3.28,-0.009151265027812605,-0.16999999999999815,-0.013073794305636377,0.0699999999999994,-0.10000000000000053,0.0,0.0,Bearish
1960-06-01,57.26,1960-06,17.82,33.41,4.15,5.4,29.6,3.26,0.03694313654473014,0.5599999999999987,-0.01648513394171336,-0.1999999999999993,0.3000000000000007,0.003389830508474523,-0.0060975609756097615,Bullish
1960-07-01,55.84,1960-07,17.38,33.45,3.9,5.5,29.6,3.26,-0.02479916171847707,-0.4400000000000013,0.0011972463334333217,-0.25000000000000044,0.09999999999999964,0.0,0.0,Bearish
1960-08-01,56.51,1960-08,17.58,33.48,3.8,5.6,29.6,3.26,0.011998567335243404,0.1999999999999993,0.0008968609865469546,-0.10000000000000009,0.09999999999999964,0.0,0.0,Neutral
1960-09-01,54.81,1960-09,17.05,33.51,3.8,5.5,29.6,3.28,-0.030083171120155683,-0.5299999999999976,0.0008960573476701761,0.0,-0.09999999999999964,0.0,0.006134969325153339,Bearish
1960-10-01,53.73,1960-10,16.61,33.29,3.89,6.1,29.8,3.28,-0.019704433497537033,-0.4400000000000013,-0.00656520441659203,0.0900000000000003,0.5999999999999996,0.006756756756756799,0.0,Bearish
1960-11-01,55.47,1960-11,17.15,33.29,3.93,6.1,29.8,3.28,0.032384142936906724,0.5399999999999991,0.0,0.040000000000000036,0.0,0.0,0.0,Bullish
1960-12-01,56.8,1960-12,17.56,33.29,3.84,6.6,29.8,3.23,0.023976924463674054,0.41000000000000014,0.0,-0.0900000000000003,0.5,0.0,-0.015243902439024293,Bullish
1961-01-01,59.72,1961-01,18.47,32.68,3.84,6.6,29.8,3.23,0.051408450704225395,0.9100000000000001,-0.018323820967257376,0.0,0.0,0.0,0.0,Bullish
1961-02-01,62.17,1961-02,19.23,32.07,3.78,6.9,29.8,3.23,0.041024782317481634,0.7600000000000016,-0.018665850673194595,-0.06000000000000005,0.3000000000000007,0.0,0.0,Bullish
1961-03-01,64.12,1961-03,19.84,31.46,3.74,6.9,29.8,3.26,0.03136561042303376,0.6099999999999994,-0.01902089179918931,-0.03999999999999959,0.0,0.0,0.009287925696594312,Bullish
1961-04-01,65.83,1961-04,20.38,31.25,3.78,7.0,29.8,3.26,0.026668746101060403,0.5399999999999991,-0.006675143038779474,0.03999999999999959,0.09999999999999964,0.0,0.0,Bullish
1961-05-01,66.5,1961-05,20.6,31.05,3.71,7.1,29.8,3.26,0.01017773051800086,0.22000000000000242,-0.006399999999999961,-0.06999999999999984,0.09999999999999964,0.0,0.0,Neutral
1961-06-01,65.62,1961-06,20.33,30.85,3.88,6.9,29.8,3.31,-0.013233082706766819,-0.2700000000000031,-0.006441223832528209,0.16999999999999993,-0.1999999999999993,0.0,0.015337423312883569,Bearish
1961-07-01,65.44,1961-07,20.15,30.71,3.92,7.0,30.0,3.31,-0.0027430661383724964,-0.17999999999999972,-0.004538087520259304,0.040000000000000036,0.09999999999999964,0.006711409395973034,0.0,Bearish
1961-08-01,67.79,1961-08,20.94,30.88,4.04,6.6,29.9,3.31,0.03591075794621035,0.7900000000000027,0.005535656138065725,0.1200000000000001,-0.40000000000000036,-0.0033333333333334103,0.0,Bullish
1961-09-01,67.26,1961-09,20.71,30.84,3.98,6.7,30.0,3.37,-0.007818262280572363,-0.23000000000000043,-0.0012953367875647714,-0.06000000000000005,0.10000000000000053,0.0033444816053511683,0.01812688821752273,Bearish
1961-10-01,68.0,1961-10,20.92,31.31,3.92,6.5,30.0,3.37,0.01100208147487347,0.21000000000000085,0.015239948119325497,-0.06000000000000005,-0.20000000000000018,0.0,0.0,Neutral
1961-11-01,71.08,1961-11,21.86,31.79,3.94,6.1,30.0,3.37,0.04529411764705871,0.9399999999999977,0.01533056531459609,0.020000000000000018,-0.40000000000000036,0.0,0.0,Bullish
1961-12-01,71.74,1961-12,22.04,32.26,4.06,6.0,30.0,3.44,0.00928531232414187,0.17999999999999972,0.01478452343504233,0.11999999999999966,-0.09999999999999964,0.0,0.020771513353115667,Neutral
1962-01-01,69.07,1962-01,21.2,32.86,4.08,5.8,30.0,3.44,-0.037217730694173445,-0.8399999999999999,0.01859888406695598,0.020000000000000462,-0.20000000000000018,0.0,0.0,Bearish
1962-02-01,70.22,1962-02,21.45,33.36,4.04,5.5,30.1,3.44,0.016649775589981264,0.25,0.015216068167985375,-0.040000000000000036,-0.2999999999999998,0.0033333333333334103,0.0,Neutral
1962-03-01,70.29,1962-03,21.44,33.96,3.93,5.6,30.1,3.5,0.0009968669894617754,-0.00999999999999801,0.017985611510791477,-0.10999999999999988,0.09999999999999964,0.0,0.01744186046511631,Bearish
1962-04-01,68.05,1962-04,20.66,34.19,3.84,5.6,30.2,3.5,-0.03186797552994747,-0.7800000000000011,0.006772673733804302,-0.0900000000000003,0.0,0.0033222591362125353,0.0,Bearish
1962-05-01,62.99,1962-05,19.09,34.52,3.87,5.5,30.2,3.5,-0.07435709037472438,-1.5700000000000003,0.0096519450131618,0.03000000000000025,-0.09999999999999964,0.0,0.0,Bearish
1962-06-01,55.63,1962-06,16.83,34.86,3.91,5.5,30.2,3.53,-0.11684394348309257,-2.2600000000000016,0.009849362688296504,0.040000000000000036,0.0,0.0,0.008571428571428452,Bearish
1962-07-01,56.97,1962-07,17.14,34.94,4.01,5.4,30.3,3.53,0.024087722451914262,0.3100000000000023,0.0022948938611588865,0.09999999999999964,-0.09999999999999964,0.0033112582781458233,0.0,Bullish
1962-08-01,58.52,1962-08,17.57,35.14,3.98,5.7,30.3,3.53,0.02720730208881883,0.4299999999999997,0.005724098454493509,-0.029999999999999805,0.2999999999999998,0.0,0.0,Bullish
1962-09-01,58.0,1962-09,17.32,35.23,3.98,5.6,30.4,3.58,-0.008885850991114164,-0.25,0.0025611838360841688,0.0,-0.10000000000000053,0.0033003300330032292,0.014164305949008638,Bearish
1962-10-01,56.17,1962-10,16.74,35.69,3.93,5.4,30.4,3.58,-0.03155172413793106,-0.5800000000000018,0.013057053647459682,-0.04999999999999982,-0.1999999999999993,0.0,0.0,Bearish
1962-11-01,60.04,1962-11,17.85,36.16,3.92,5.7,30.4,3.58,0.06889798824995541,1.110000000000003,0.013168954889324791,-0.010000000000000231,0.2999999999999998,0.0,0.0,Bullish
1962-12-01,62.64,1962-12,18.59,36.62,3.86,5.5,30.4,3.59,0.04330446369087282,0.7399999999999984,0.012721238938053103,-0.06000000000000005,-0.20000000000000018,0.0,0.0027932960893854997,Bullish
1963-01-01,65.06,1963-01,19.26,36.76,3.83,5.7,30.4,3.59,0.03863346104725407,0.6700000000000017,0.0038230475150191623,-0.029999999999999805,0.20000000000000018,0.0,0.0,Bullish
1963-02-01,65.92,1963-02,19.47,36.89,3.92,5.9,30.4,3.59,0.01321856747617578,0.2099999999999973,0.003536452665941381,0.08999999999999986,0.20000000000000018,0.0,0.0,Neutral
1963-03-01,65.67,1963-03,19.29,36.9,3.93,5.7,30.5,3.63,-0.003792475728155331,-0.17999999999999972,0.00027107617240429427,0.010000000000000231,-0.20000000000000018,0.00328947368421062,0.011142061281337101,Bearish
1963-04-01,68.76,1963-04,20.15,37.33,3.97,5.7,30.5,3.63,0.047053449063499286,0.8599999999999994,0.011653116531165297,0.040000000000000036,0.0,0.0,0.0,Bullish
1963-05-01,70.14,1963-05,20.51,37.76,3.93,5.9,30.5,3.63,0.02006980802792313,0.360000000000003,0.011518885614786978,-0.040000000000000036,0.20000000000000018,0.0,0.0,Bullish
1963-06-01,70.11,1963-06,20.38,38.07,3.99,5.6,30.6,3.67,-0.00042771599657831505,-0.13000000000000256,0.00820974576271194,0.06000000000000005,-0.3000000000000007,0.003278688524590123,0.011019283746556585,Bearish
1963-07-01,69.07,1963-07,19.97,38.34,4.02,5.6,30.7,3.67,-0.014833832548851844,-0.41000000000000014,0.007092198581560405,0.02999999999999936,0.0,0.0032679738562091387,0.0,Bearish
1963-08-01,70.98,1963-08,20.47,38.74,4.0,5.4,30.7,3.67,0.027653105545099255,0.5,0.010432968179447055,-0.019999999999999574,-0.1999999999999993,0.0,0.0,Bullish
1963-09-01,72.85,1963-09,20.96,39.13,4.08,5.5,30.7,3.75,0.02634544942237227,0.490000000000002,0.010067114093959662,0.08000000000000007,0.09999999999999964,0.0,0.021798365122615904,Bullish
1963-10-01,73.03,1963-10,20.89,39.2,4.11,5.5,30.8,3.75,0.00247083047357588,-0.07000000000000028,0.0017889087656528524,0.03000000000000025,0.0,0.0032573289902280145,0.0,Neutral
1963-11-01,72.62,1963-11,20.72,39.4,4.12,5.7,30.8,3.75,-0.005614131178967474,-0.1700000000000017,0.005102040816326481,0.009999999999999787,0.20000000000000018,0.0,0.0,Bearish
1963-12-01,74.17,1963-12,21.04,39.47,4.13,5.5,30.9,3.77,0.02134398237400159,0.3200000000000003,0.0017766497461928488,0.009999999999999787,-0.20000000000000018,0.0032467532467532756,0.005333333333333412,Bullish
1964-01-01,76.45,1964-01,21.63,39.99,4.17,5.6,30.9,3.77,0.03074019145206952,0.5899999999999999,0.013174562959209712,0.040000000000000036,0.09999999999999964,0.0,0.0,Bullish
1964-02-01,77.39,1964-02,21.83,40.51,4.15,5.4,30.9,3.77,0.012295618051013646,0.1999999999999993,0.013003250812703149,-0.019999999999999574,-0.1999999999999993,0.0,0.0,Neutral
1964-03-01,78.8,1964-03,22.17,41.04,4.22,5.4,30.9,3.85,0.018219408192272857,0.3400000000000034,0.013083189335966416,0.0699999999999994,0.0,0.0,0.021220159151193574,Bullish
1964-04-01,79.94,1964-04,22.42,41.53,4.23,5.3,30.9,3.85,0.014467005076142181,0.25,0.011939571150097583,0.010000000000000675,-0.10000000000000053,0.0,0.0,Neutral
1964-05-01,80.72,1964-05,22.57,42.02,4.2,5.1,30.9,3.85,0.009757317988491332,0.14999999999999858,0.011798699735131368,-0.03000000000000025,-0.20000000000000018,0.0,0.0,Neutral
1964-06-01,80.24,1964-06,22.3,42.37,4.17,5.2,31.0,3.9,-0.00594648166501488,-0.2699999999999996,0.008329366968110374,-0.03000000000000025,0.10000000000000053,0.003236245954692629,0.01298701298701288,Bearish
1964-07-01,83.22,1964-07,22.98,42.69,4.19,4.9,31.1,3.9,0.037138584247258244,0.6799999999999997,0.007552513570922903,0.020000000000000462,-0.2999999999999998,0.003225806451612856,0.0,Bullish
1964-08-01,82.0,1964-08,22.65,43.29,4.19,5.0,31.0,3.9,-0.014659937515020371,-0.33000000000000185,0.014054813773717534,0.0,0.09999999999999964,-0.003215434083601365,0.0,Bearish
1964-09-01,83.41,1964-09,22.89,43.6,4.2,5.1,31.1,3.96,0.017195121951219416,0.240000000000002,0.007161007161007316,0.009999999999999787,0.09999999999999964,0.003225806451612856,0.01538461538461533,Neutral
1964-10-01,84.85,1964-10,23.21,43.86,4.19,5.1,31.1,3.96,0.017264117012348645,0.3200000000000003,0.00596330275229362,-0.009999999999999787,0.0,0.0,0.0,Bullish
1964-11-01,85.44,1964-11,23.23,43.98,4.15,4.8,31.2,3.96,0.00695344725987046,0.019999999999999574,0.002735978112174964,-0.040000000000000036,-0.2999999999999998,0.003215434083601254,0.0,Neutral
1964-12-01,83.96,1964-12,22.75,44.24,4.18,5.0,31.2,3.97,-0.017322097378277168,-0.4800000000000004,0.005911778080945895,0.02999999999999936,0.20000000000000018,0.0,0.002525252525252597,Bearish
1965-01-01,86.12,1965-01,23.27,44.66,4.19,4.9,31.2,3.97,0.025726536445926707,0.5199999999999996,0.009493670886075778,0.010000000000000675,-0.09999999999999964,0.0,0.0,Bullish
1965-02-01,86.75,1965-02,23.37,45.08,4.21,5.1,31.2,3.97,0.007315373896888078,0.10000000000000142,0.00940438871473348,0.019999999999999574,0.1999999999999993,0.0,0.0,Neutral
1965-03-01,86.83,1965-03,23.25,45.36,4.21,4.7,31.3,4.06,0.0009221902017291228,-0.120000000000001,0.006211180124223725,0.0,-0.39999999999999947,0.0032051282051281937,0.022670025188916698,Bearish
